gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845021964,ATPSCKMT,ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029],1.916560508,4.860645109,86.98551528,1.09E-20,2.62E-19,478620
ENSCAFG00845000796,CDC42,,1.179791279,9.442070445,86.94229169,1.12E-20,2.66E-19,119863888
ENSCAFG00845029056,BPI,bactericidal permeability increasing protein [Source:HGNC Symbol;Acc:HGNC:1095],2.806026416,10.0068709,86.53589046,1.37E-20,3.26E-19,477226
ENSCAFG00845027416,PARK7,Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369],1.408493475,6.40998441,86.11596395,1.70E-20,4.02E-19,479595
ENSCAFG00845019326,WBP1,WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737],1.629221256,5.875179131,86.06352927,1.74E-20,4.12E-19,475787
ENSCAFG00845027632,ARL2,,1.929118416,5.906531033,86.0478483,1.76E-20,4.14E-19,483753
ENSCAFG00845028788,ELOC,,1.531366451,5.465272924,85.96240381,1.83E-20,4.31E-19,477914
ENSCAFG00845020698,HCLS1,hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844],1.590823917,9.681733945,85.62780487,2.17E-20,5.07E-19,100684969
ENSCAFG00845029827,DYNLL1,dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476],2.561153263,3.776349256,85.56905686,2.24E-20,5.20E-19,609233
ENSCAFG00845030186,OASL,,1.841315072,5.988229286,85.26854166,2.60E-20,5.98E-19,477518
ENSCAFG00845019016,RELA,"RELA proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9955]",1.343190621,7.805551893,85.21514669,2.68E-20,6.14E-19,483729
ENSCAFG00845020638,IMP3,,1.591085648,5.813592998,85.00161748,2.98E-20,6.81E-19,487656
ENSCAFG00845026282,SERF2,small EDRK-rich factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:478280],1.553023449,9.108561571,84.99530422,2.99E-20,6.82E-19,478280
ENSCAFG00845022992,PSMB1,,1.388477743,7.562139363,84.99041135,3.00E-20,6.83E-19,475040
ENSCAFG00845029795,SRSF9,serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791],1.435134469,7.107599315,84.88793293,3.16E-20,7.18E-19,477510
ENSCAFG00845024510,CDKN2C,cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789],2.526179925,4.660183979,84.86833177,3.19E-20,7.24E-19,475359
ENSCAFG00845012492,NOP16,,1.573458654,5.98060246,84.38416349,4.07E-20,9.20E-19,479282
ENSCAFG00845019920,ERP29,endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799],2.072170081,6.568990506,84.33118312,4.18E-20,9.42E-19,477482
ENSCAFG00845016932,RPS21,ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409],2.186943693,10.77459757,84.26166846,4.33E-20,9.72E-19,485959
ENSCAFG00845028956,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9378],1.750005574,6.92306574,83.79122057,5.50E-20,1.23E-18,486295
ENSCAFG00845015619,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160],1.390699317,5.546692159,83.75895687,5.59E-20,1.24E-18,477246
ENSCAFG00845001823,FKBP3,,1.926118097,5.26542976,83.67351776,5.84E-20,1.30E-18,480306
ENSCAFG00845001929,PSMA6,,1.458822899,6.985400286,83.66459542,5.86E-20,1.30E-18,480290
ENSCAFG00845003279,ATP6V1D,ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527],1.34914763,6.141887452,83.50548987,6.35E-20,1.40E-18,480360
ENSCAFG00845006071,SPCS2,signal peptidase complex subunit 2 [Source:NCBI gene (formerly Entrezgene);Acc:404016],1.736379898,7.915829049,83.40239623,6.69E-20,1.47E-18,404016
ENSCAFG00845007709,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440],1.293227085,6.073733128,83.36406373,6.83E-20,1.50E-18,483779
ENSCAFG00845023654,MPDU1,mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207],1.430762422,6.290235535,83.03951579,8.04E-20,1.76E-18,489477
ENSCAFG00845009243,TAF15,TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547],1.302702487,7.686035226,82.89744294,8.64E-20,1.89E-18,491135
ENSCAFG00845019864,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941],1.467258039,8.639993274,82.77959693,9.17E-20,2.00E-18,119881680
ENSCAFG00845000504,#N/A,#N/A,2.985423791,4.276682596,82.56360387,1.02E-19,2.22E-18,#N/A
ENSCAFG00845003979,,,1.909685966,5.703888106,82.5075449,1.05E-19,2.28E-18,106559612
ENSCAFG00845007858,S100P,S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504],2.705593552,8.959651446,82.34778323,1.14E-19,2.47E-18,610295
ENSCAFG00845030127,ESS2,ess-2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:16817],1.510837996,5.312885622,82.15338044,1.26E-19,2.72E-18,486425
ENSCAFG00845003520,CYBA,cytochrome b-245 alpha chain [Source:NCBI gene (formerly Entrezgene);Acc:489664],1.635813904,9.330450427,81.79430666,1.51E-19,3.24E-18,489664
ENSCAFG00845021078,HIGD1A,,2.133637972,6.55003746,81.66702893,1.61E-19,3.45E-18,477037
ENSCAFG00845006371,ANP32B,acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677],1.347523717,6.82660793,81.43542768,1.81E-19,3.87E-18,474775
ENSCAFG00845001831,PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485],1.736285926,5.582887419,81.22624546,2.01E-19,4.30E-18,480289
ENSCAFG00845014183,VAMP8,,1.575289346,7.679688332,81.14834932,2.09E-19,4.45E-18,609784
ENSCAFG00845021403,RNF113A,,1.76705595,5.580472995,81.13317263,2.11E-19,4.48E-18,100855580
ENSCAFG00845001007,RPL18,ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:476422],1.785062216,10.91885657,80.85635332,2.43E-19,5.14E-18,476422
ENSCAFG00845014517,ARHGAP45,,2.576422711,12.16405358,80.52862535,2.87E-19,6.03E-18,485095
ENSCAFG00845017437,#N/A,#N/A,1.760661071,5.951867029,80.44230518,2.99E-19,6.29E-18,#N/A
ENSCAFG00845004671,PSME2,proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569],1.611420919,7.306257217,80.41284332,3.04E-19,6.36E-18,480258
ENSCAFG00845019221,TRA2B,,1.093602148,7.773365743,80.32162177,3.18E-19,6.65E-18,478663
ENSCAFG00845005640,TOR2A,torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996],1.636812374,4.656391639,80.31961714,3.18E-19,6.65E-18,609191
ENSCAFG00845002356,AGPAT4,,2.05659842,5.853900912,80.2842365,3.24E-19,6.74E-18,612306
ENSCAFG00845001962,PPP1R35,protein phosphatase 1 regulatory subunit 35 [Source:HGNC Symbol;Acc:HGNC:28320],1.498614594,5.838856899,80.19534596,3.39E-19,7.04E-18,479735
ENSCAFG00845019813,PRPSAP2,,1.448381667,5.53535103,80.17252595,3.43E-19,7.11E-18,489535
ENSCAFG00845011031,SLC20A1,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946],1.671088478,5.992533106,80.05745207,3.64E-19,7.53E-18,483066
ENSCAFG00845020361,MED19,mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600],1.730313558,5.514375157,80.01044084,3.72E-19,7.70E-18,612925
ENSCAFG00845024508,RIDA,reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897],2.082503987,5.175796407,79.90797289,3.92E-19,8.10E-18,475043
ENSCAFG00845017349,GPR84,G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535],2.416172088,4.149679512,79.62978697,4.52E-19,9.28E-18,100687941
ENSCAFG00845010629,PPP1CB,protein phosphatase 1 catalytic subunit beta [Source:VGNC Symbol;Acc:VGNC:44875],1.37977914,8.687298836,79.58254149,4.62E-19,9.49E-18,403558
ENSCAFG00845010671,CIAO2B,cytosolic iron-sulfur assembly component 2B [Source:HGNC Symbol;Acc:HGNC:24261],1.495680431,5.661948573,79.50884149,4.80E-19,9.83E-18,611301
ENSCAFG00845000818,CELF2,CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550],1.178331359,7.416861928,79.43402594,4.99E-19,1.02E-17,607310
ENSCAFG00845023581,CD68,CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693],1.930087277,8.352224135,79.40158317,5.07E-19,1.03E-17,111095877
ENSCAFG00845003928,NDUFA3,,2.034898966,4.952715794,79.36083248,5.17E-19,1.05E-17,611480
ENSCAFG00845012855,DPY30,dpy-30 histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590],1.636361064,5.656257478,79.35146579,5.20E-19,1.05E-17,475715
ENSCAFG00845018977,FKBP1A,FKBP prolyl isomerase 1A [Source:NCBI gene (formerly Entrezgene);Acc:100686033],1.438962158,7.462565004,78.90947118,6.50E-19,1.31E-17,100686033
ENSCAFG00845007551,SNX17,sorting nexin 17 [Source:HGNC Symbol;Acc:HGNC:14979],1.216907521,7.22681823,78.6782052,7.31E-19,1.46E-17,483011
ENSCAFG00845021479,CD79B,CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699],2.590162739,8.282917977,78.54916923,7.80E-19,1.56E-17,609449
ENSCAFG00845009508,DOHH,deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662],1.847611273,5.145099289,78.52197863,7.91E-19,1.58E-17,485060
ENSCAFG00845026554,RENBP,,2.077113584,7.273666,78.42519244,8.31E-19,1.66E-17,612532
ENSCAFG00845011227,SPOP,speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254],1.49941261,6.744214285,78.21651414,9.23E-19,1.83E-17,480548
ENSCAFG00845026232,MRPL49,mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176],1.74257645,6.592311851,78.17010768,9.45E-19,1.88E-17,483747
ENSCAFG00845000875,ECSCR,stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962],2.560190799,7.784571086,77.75255864,1.17E-18,2.30E-17,606815
ENSCAFG00845015945,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:NCBI gene (formerly Entrezgene);Acc:480178],1.686468714,5.988901338,77.69399837,1.20E-18,2.37E-17,480178
ENSCAFG00845008512,GRPEL1,"GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]",1.392160954,5.28743994,77.67018127,1.22E-18,2.39E-17,488784
ENSCAFG00845006940,HIKESHI,heat shock protein nuclear import factor hikeshi [Source:HGNC Symbol;Acc:HGNC:26938],1.835176902,5.811106348,77.65668627,1.23E-18,2.41E-17,476778
ENSCAFG00845028307,FCRLA,Fc receptor like A [Source:HGNC Symbol;Acc:HGNC:18504],2.361211842,6.624978001,77.56576385,1.28E-18,2.52E-17,488658
ENSCAFG00845020953,EIF5A,,1.445838321,8.481750518,77.52121934,1.31E-18,2.57E-17,489468
ENSCAFG00845004722,MPC1,mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606],1.371878462,5.453914887,77.4929743,1.33E-18,2.60E-17,609356
ENSCAFG00845009240,GSTP1,glutathione S-transferase pi 1 [Source:NCBI gene (formerly Entrezgene);Acc:476005],2.598078935,5.916811823,77.37437107,1.41E-18,2.75E-17,476005
ENSCAFG00845016051,CDK5RAP3,CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673],1.424190853,5.861452029,77.00952039,1.70E-18,3.30E-17,480541
ENSCAFG00845024081,BTD,biotinidase [Source:HGNC Symbol;Acc:HGNC:1122],2.017854099,5.417899101,76.96565412,1.74E-18,3.36E-17,477059
ENSCAFG00845031000,PQBP1,polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9330],1.133476967,6.48305344,76.86741657,1.83E-18,3.53E-17,480909
ENSCAFG00845018790,CALML4,calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445],1.929282795,7.327602326,76.81973208,1.87E-18,3.60E-17,478351
ENSCAFG00845030398,#N/A,#N/A,2.668271498,3.697126114,76.77775254,1.91E-18,3.67E-17,#N/A
ENSCAFG00845009974,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034],1.331787243,8.180124727,76.57026453,2.13E-18,4.06E-17,403666
ENSCAFG00845013556,TIMM22,translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317],1.954932079,5.423289223,76.55934337,2.14E-18,4.08E-17,480639
ENSCAFG00845028259,FUNDC1,FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746],2.240971381,4.937684874,76.45136776,2.26E-18,4.30E-17,491842
ENSCAFG00845001724,CD79A,CD79a molecule [Source:NCBI gene (formerly Entrezgene);Acc:484483],1.925360414,8.063671503,76.31986904,2.41E-18,4.57E-17,484483
ENSCAFG00845030621,PEX19,peroxisomal biogenesis factor 19 [Source:HGNC Symbol;Acc:HGNC:9713],1.370957707,6.120847192,76.28823122,2.45E-18,4.64E-17,478972
ENSCAFG00845013936,EXOSC3,exosome component 3 [Source:HGNC Symbol;Acc:HGNC:17944],1.820803941,3.818088028,76.18061959,2.59E-18,4.89E-17,481616
ENSCAFG00845027404,CLEC1B,,2.360204889,6.059163618,76.01712022,2.81E-18,5.31E-17,611394
ENSCAFG00845005472,,,1.235097224,7.036590183,75.84407247,3.07E-18,5.77E-17,480217
ENSCAFG00845020530,GMNN,geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493],2.039724567,5.370879896,75.82947665,3.09E-18,5.80E-17,478739
ENSCAFG00845010961,RAC1,Rac family small GTPase 1 [Source:NCBI gene (formerly Entrezgene);Acc:403955],1.13986596,7.998293643,75.81874355,3.11E-18,5.82E-17,403955
ENSCAFG00845007438,WDR61,,1.504423022,5.998840725,75.65615678,3.38E-18,6.31E-17,479068
ENSCAFG00845011844,RPS3,ribosomal protein S3 [Source:NCBI gene (formerly Entrezgene);Acc:476804],1.741987651,11.45739052,75.5111782,3.63E-18,6.78E-17,476804
ENSCAFG00845027993,ATP6V0B,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861],1.594055923,9.008992452,75.44129416,3.76E-18,7.01E-17,482528
ENSCAFG00845030738,ACY1,,1.577385162,5.747599885,75.36956192,3.90E-18,7.26E-17,484743
ENSCAFG00845009569,GIMAP2,"GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]",1.982003449,5.572438892,75.35263863,3.94E-18,7.32E-17,482797
ENSCAFG00845027536,CLEC12A,C-type lectin domain family 12 member A [Source:HGNC Symbol;Acc:HGNC:31713],3.186422149,6.936437599,75.20376414,4.25E-18,7.84E-17,477697
ENSCAFG00845000934,DEDD2,death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450],1.76454016,8.07196714,75.18005128,4.30E-18,7.93E-17,613012
ENSCAFG00845026009,NAA38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]",2.084966117,4.647987258,74.93387009,4.87E-18,8.96E-17,479488
ENSCAFG00845021858,AKR1A1,aldo-keto reductase family 1 member A1 [Source:NCBI gene (formerly Entrezgene);Acc:610537],1.45491163,7.196451353,74.75764999,5.32E-18,9.78E-17,475373
ENSCAFG00845015246,SUMO1,small ubiquitin like modifier 1 [Source:NCBI gene (formerly Entrezgene);Acc:478874],1.304266265,6.682562195,74.65554488,5.60E-18,1.03E-16,478874
ENSCAFG00845028118,FAM72A,,1.958705837,3.21318154,74.35375206,6.53E-18,1.19E-16,607371
ENSCAFG00845023834,RCN3,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145],2.289954737,6.692169056,74.35047289,6.54E-18,1.19E-16,484379
ENSCAFG00845012696,MRPL27,mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483],1.660477904,5.640375374,74.2790971,6.78E-18,1.23E-16,491078
ENSCAFG00845026509,HYPK,huntingtin interacting protein K [Source:HGNC Symbol;Acc:HGNC:18418],1.454030179,5.298079212,74.18954921,7.10E-18,1.29E-16,487528
ENSCAFG00845017561,CSRP1,,1.688297555,8.858096433,74.16364531,7.19E-18,1.30E-16,607054
ENSCAFG00845023647,MCTS1,,1.571225401,5.651854642,74.01312404,7.76E-18,1.40E-16,481038
ENSCAFG00845008528,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706],1.614213728,6.20290029,74.00956134,7.77E-18,1.40E-16,476794
ENSCAFG00845027186,CTDSP1,CTD small phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:21614],1.147157617,7.862749772,73.97598646,7.91E-18,1.42E-16,100856365
ENSCAFG00845012265,#N/A,#N/A,3.747139542,2.395890213,73.88327037,8.29E-18,1.49E-16,#N/A
ENSCAFG00845021882,ARF4,ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655],1.299881371,8.555647643,73.8374082,8.48E-18,1.52E-16,607073
ENSCAFG00845025914,EIF2S2,,1.509013439,6.980245174,73.83273477,8.50E-18,1.52E-16,477197
ENSCAFG00845013932,CEL,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668],1.478961562,6.16262338,73.70159049,9.09E-18,1.62E-16,491280
ENSCAFG00845009549,GIMAP6,"GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]",1.478246783,8.342099822,73.69345216,9.12E-18,1.62E-16,482796
ENSCAFG00845002253,NOP53,NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333],1.322761143,9.546096113,73.69269251,9.13E-18,1.62E-16,476424
ENSCAFG00845024064,ITGB1BP1,integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927],1.356066612,5.941014034,73.68480654,9.16E-18,1.63E-16,100856378
ENSCAFG00845012150,EEF1A1,eukaryotic translation elongation factor 1 alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:403506],1.542197772,12.88588838,73.65320529,9.31E-18,1.65E-16,403506
ENSCAFG00845016072,PRDX3,peroxiredoxin 3 [Source:NCBI gene (formerly Entrezgene);Acc:477839],1.539205572,6.880038023,73.61400425,9.50E-18,1.68E-16,477839
ENSCAFG00845026765,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",1.444726854,6.465600525,73.55257838,9.80E-18,1.73E-16,477264
ENSCAFG00845004833,MRPS12,mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380],1.804218037,4.86262344,73.53047553,9.91E-18,1.75E-16,484517
ENSCAFG00845027205,HNRNPF,heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039],1.08283066,9.489944819,73.51076884,1.00E-17,1.76E-16,477757
ENSCAFG00845023005,PNP,purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892],1.407447263,10.07910985,73.44016576,1.04E-17,1.82E-16,475393
ENSCAFG00845005932,NAP1L1,nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637],1.411995469,8.896867357,73.3533921,1.08E-17,1.90E-16,475407
ENSCAFG00845005956,ZNF296,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981],1.4630256,5.547887819,73.3010292,1.11E-17,1.95E-16,484453
ENSCAFG00845026094,DMAC1,distal membrane arm assembly component 1 [Source:HGNC Symbol;Acc:HGNC:30536],2.079262317,5.841026662,73.28704351,1.12E-17,1.96E-16,474705
ENSCAFG00845004603,RALBP1,ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841],1.401990868,8.320264516,73.2698872,1.13E-17,1.98E-16,490548
ENSCAFG00845015977,BYSL,bystin like [Source:HGNC Symbol;Acc:HGNC:1157],1.36938365,5.387152691,73.12953679,1.21E-17,2.12E-16,474900
ENSCAFG00845007294,KLHDC3,kelch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20704],1.342228501,6.766194186,73.06778865,1.25E-17,2.18E-16,474907
ENSCAFG00845019328,LMO4,LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644],1.578307286,6.159512363,72.94424137,1.33E-17,2.31E-16,479962
ENSCAFG00845020666,EIF1AY,,1.577701404,5.997058662,72.91000202,1.36E-17,2.34E-16,119868752
ENSCAFG00845030944,TAGLN2,transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554],1.23981407,11.48789725,72.84976562,1.40E-17,2.41E-16,610210
ENSCAFG00845016058,CCND3,cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585],1.425655179,8.508207977,72.79141674,1.44E-17,2.48E-16,608847
ENSCAFG00845024213,BCAP31,B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695],1.278547023,6.978747288,72.70726935,1.50E-17,2.58E-16,481080
ENSCAFG00845014657,FKBPL,FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949],2.698870976,2.525285895,72.69989735,1.51E-17,2.59E-16,481724
ENSCAFG00845013359,#N/A,#N/A,1.266282527,7.022834396,72.43372423,1.73E-17,2.95E-16,#N/A
ENSCAFG00845017097,RNASEK,ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911],1.503515093,7.301345555,72.06005101,2.09E-17,3.55E-16,607349
ENSCAFG00845005141,ATOX1,antioxidant 1 copper chaperone [Source:NCBI gene (formerly Entrezgene);Acc:403713],1.888874185,5.836260982,72.01974885,2.13E-17,3.61E-16,403713
ENSCAFG00845001731,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319],1.0459663,7.335520444,71.96850568,2.19E-17,3.70E-16,489947
ENSCAFG00845019152,,,1.675789592,8.507260637,71.86615812,2.30E-17,3.90E-16,106559222
ENSCAFG00845019242,RAB7A,"RAB7A, member RAS onco family [Source:NCBI gene (formerly Entrezgene);Acc:404007]",1.120019522,7.787174033,71.81552171,2.36E-17,3.99E-16,404007
ENSCAFG00845028872,,,1.240966604,7.355709859,71.81297212,2.37E-17,3.99E-16,610538
ENSCAFG00845001882,DAD1,defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664],1.479401629,7.764034829,71.70860844,2.49E-17,4.20E-16,480238
ENSCAFG00845030407,EWSR1,EWS RNA binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:609786],1.170238926,8.042052813,71.67028895,2.54E-17,4.28E-16,100687077
ENSCAFG00845030719,ATP6V1E1,,1.630940868,8.077824412,71.51327386,2.75E-17,4.62E-16,477740
ENSCAFG00845010030,DLA-64,MHC class I DLA-64 [Source:NCBI gene (formerly Entrezgene);Acc:474838],1.664362769,11.51882621,71.50434397,2.77E-17,4.64E-16,474838
ENSCAFG00845028623,CCDC32,coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295],1.510491657,5.289989268,71.4640861,2.82E-17,4.73E-16,608471
ENSCAFG00845022251,APOBEC3Z3,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3Z3 [Source:NCBI gene (formerly Entrezgene);Acc:481248]",1.943648582,5.782810428,71.38367809,2.94E-17,4.92E-16,481248
ENSCAFG00845009382,CSNK1A1,casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451],1.103220985,7.938117192,71.37274987,2.96E-17,4.94E-16,479331
ENSCAFG00845006301,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550],1.180279246,7.04508612,71.24826171,3.15E-17,5.25E-16,474396
ENSCAFG00845017343,#N/A,#N/A,2.1572646,5.87435543,71.18366518,3.25E-17,5.42E-16,#N/A
ENSCAFG00845002691,RPL37,ribosomal protein L37 [Source:NCBI gene (formerly Entrezgene);Acc:100856657],1.427773399,9.498283219,71.17375321,3.27E-17,5.44E-16,119863879
ENSCAFG00845020776,HDAC2,histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853],1.179753639,7.294927639,71.16269387,3.29E-17,5.46E-16,475035
ENSCAFG00845019703,HNRNPH2,heterogeneous nuclear ribonucleoprotein H2 [Source:HGNC Symbol;Acc:HGNC:5042],1.478170822,7.045411596,71.01105168,3.55E-17,5.88E-16,119868481
ENSCAFG00845005558,TMEM198B,transmembrane protein 198B [Source:VGNC Symbol;Acc:VGNC:109307],2.067058331,4.732946235,70.98806844,3.59E-17,5.94E-16,606845
ENSCAFG00845011756,LMNB2,lamin B2 [Source:HGNC Symbol;Acc:HGNC:6638],1.589537248,6.65581593,70.91300749,3.73E-17,6.16E-16,485070
ENSCAFG00845026699,,,2.465645742,3.577520733,70.66754738,4.23E-17,6.95E-16,119865171
ENSCAFG00845017879,TAP2,"major histocompatibility complex, class II, DO beta [Source:NCBI gene (formerly Entrezgene);Acc:607786]",1.613345881,8.375529754,70.49255655,4.62E-17,7.57E-16,607786
ENSCAFG00845029853,COQ5,"coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]",1.952755713,3.940879736,70.28395511,5.14E-17,8.39E-16,611501
ENSCAFG00845000158,#N/A,#N/A,1.880979329,7.599150683,70.19274506,5.38E-17,8.76E-16,#N/A
ENSCAFG00845025810,PTRH2,peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265],1.443347829,4.127353063,70.1455496,5.51E-17,8.95E-16,100682594
ENSCAFG00845030354,YAF2,YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363],1.538116469,5.646142316,70.1105206,5.61E-17,9.10E-16,609790
ENSCAFG00845019710,ARMC10,armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706],1.319919233,6.595503323,70.05551649,5.77E-17,9.34E-16,475899
ENSCAFG00845003168,CEBPE,CCAAT enhancer binding protein epsilon [Source:HGNC Symbol;Acc:HGNC:1836],2.758322808,3.914116652,69.82440274,6.48E-17,1.05E-15,490607
ENSCAFG00845016154,DYNLRB1,dynein light chain roadblock-type 1 [Source:NCBI gene (formerly Entrezgene);Acc:477200],1.121158885,6.237242259,69.77441091,6.65E-17,1.07E-15,477201
ENSCAFG00845004182,FBL,fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599],1.17264931,7.23768126,69.5711637,7.37E-17,1.18E-15,476460
ENSCAFG00845003335,PABPN1,BCL2 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:490611],1.157225115,7.643840887,69.50097208,7.64E-17,1.22E-15,490611
ENSCAFG00845025031,POLA2,"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]",1.43553856,5.932906289,69.17432387,9.01E-17,1.44E-15,476025
ENSCAFG00845016676,JOSD2,Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853],2.0884229,4.168860503,69.13404369,9.20E-17,1.46E-15,611845
ENSCAFG00845003589,BUD31,,1.307083468,6.266182823,69.04415836,9.63E-17,1.53E-15,479743
