gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845016780,SNRPB,,1.651790522,7.231635989,100.5269097,1.17E-23,2.82E-22,485806
ENSCAFG00845000918,DBP,D-box binding PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:2697],2.811548212,5.587296706,100.2708312,1.33E-23,3.21E-22,100685867
ENSCAFG00845019553,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6 [Source:NCBI gene (formerly Entrezgene);Acc:100687033],1.99839285,6.067845604,100.2488727,1.34E-23,3.24E-22,100687033
ENSCAFG00845024807,#N/A,#N/A,2.265365144,8.279787545,100.2336979,1.35E-23,3.26E-22,#N/A
ENSCAFG00845016282,XRCC6,X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055],1.826978001,5.794392726,100.0536542,1.48E-23,3.55E-22,474485
ENSCAFG00845030621,PEX19,peroxisomal biogenesis factor 19 [Source:HGNC Symbol;Acc:HGNC:9713],1.685669832,6.120847192,100.03507,1.50E-23,3.58E-22,478972
ENSCAFG00845015040,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690],2.433841786,5.9906231,99.78275553,1.70E-23,4.05E-22,474483
ENSCAFG00845006373,IFI35,interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399],2.271813903,5.69152427,99.7006995,1.77E-23,4.21E-22,490954
ENSCAFG00845012471,HIGD2A,,2.02069579,5.396356685,99.58039089,1.88E-23,4.47E-22,479281
ENSCAFG00845023547,BAK1,BCL2 antagonist/killer 1 [Source:NCBI gene (formerly Entrezgene);Acc:481744],1.870497885,7.077614632,99.44453518,2.02E-23,4.77E-22,481744
ENSCAFG00845017437,#N/A,#N/A,2.083415988,5.951867029,99.44289524,2.02E-23,4.77E-22,#N/A
ENSCAFG00845012541,DCTN6,dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964],1.909116712,5.386452527,99.27576703,2.20E-23,5.18E-22,475600
ENSCAFG00845002144,SLC13A5,mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260],2.27025662,5.179279332,99.22937138,2.25E-23,5.28E-22,607000
ENSCAFG00845027632,ARL2,,2.198585313,5.906531033,99.12336617,2.37E-23,5.57E-22,483753
ENSCAFG00845001831,PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485],2.011106163,5.582887419,99.09367305,2.41E-23,5.64E-22,480289
ENSCAFG00845018598,MATN3,lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924],1.519038519,7.200034192,98.9884513,2.54E-23,5.93E-22,475678
ENSCAFG00845029795,SRSF9,serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791],1.667614792,7.107599315,98.98190229,2.55E-23,5.94E-22,477510
ENSCAFG00845026529,GABARAPL1,GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068],1.864463994,5.992228044,98.69481408,2.95E-23,6.84E-22,612919
ENSCAFG00845017076,PHF5A,PHD finger protein 5A [Source:HGNC Symbol;Acc:HGNC:18000],1.636300409,6.660214234,98.62108006,3.06E-23,7.08E-22,474489
ENSCAFG00845013130,NSUN6,NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529],2.211349833,4.825817652,98.41555733,3.39E-23,7.85E-22,100855876
ENSCAFG00845013454,OS9,OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994],1.48450994,8.559238271,98.28251031,3.63E-23,8.38E-22,474419
ENSCAFG00845026728,RPS20,,2.245600498,10.1107082,98.25701623,3.67E-23,8.45E-22,477887
ENSCAFG00845030695,PPP1R14B,,2.49227371,5.93079477,98.09764218,3.98E-23,9.15E-22,476035
ENSCAFG00845028623,CCDC32,coiled-coil domain containing 32 [Source:HGNC Symbol;Acc:HGNC:28295],1.88340656,5.289989268,98.06141764,4.06E-23,9.30E-22,608471
ENSCAFG00845025148,TRIM8,tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579],1.90477679,8.111553329,98.01623043,4.15E-23,9.49E-22,486863
ENSCAFG00845012173,LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:NCBI gene (formerly Entrezgene);Acc:612170]",1.869419334,5.442520072,98.01498814,4.15E-23,9.49E-22,612170
ENSCAFG00845030793,#N/A,#N/A,2.483814739,5.110669373,97.85683731,4.50E-23,1.02E-21,#N/A
ENSCAFG00845026765,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",1.782260728,6.465600525,97.5244208,5.32E-23,1.21E-21,477264
ENSCAFG00845006599,PLAAT4,phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869],2.594549842,7.879257418,97.33958806,5.84E-23,1.32E-21,483772
ENSCAFG00845006727,CAPZA1,,1.320970702,9.404824438,97.28076656,6.02E-23,1.36E-21,475857
ENSCAFG00845005630,PUF60,poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042],1.21914053,7.213467722,97.24918641,6.11E-23,1.38E-21,607245
ENSCAFG00845024064,ITGB1BP1,integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927],1.677328686,5.941014034,97.16788562,6.37E-23,1.43E-21,100856378
ENSCAFG00845028659,DOK2,docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991],1.685101679,7.949040966,96.95388551,7.10E-23,1.59E-21,486133
ENSCAFG00845002442,ZMAT2,,1.485372569,6.559786618,96.77453313,7.77E-23,1.74E-21,607047
ENSCAFG00845008203,#N/A,#N/A,1.402041152,7.44743957,96.70071451,8.06E-23,1.80E-21,#N/A
ENSCAFG00845006260,MDP1,magnesium dependent phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28781],2.00415777,5.305790872,96.59870667,8.49E-23,1.89E-21,480264
ENSCAFG00845000328,,,2.040142836,5.128351046,96.06972981,1.11E-22,2.46E-21,479335
ENSCAFG00845012855,DPY30,dpy-30 histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590],1.886643682,5.656257478,95.58671605,1.42E-22,3.13E-21,475715
ENSCAFG00845027882,BCS1L,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]",2.53907852,4.181048399,95.48788634,1.49E-22,3.28E-21,478911
ENSCAFG00845000066,HDDC2,HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078],2.565185362,4.116024729,95.25952092,1.67E-22,3.66E-21,476281
ENSCAFG00845012017,#N/A,#N/A,2.30907379,5.566073879,95.05889503,1.85E-22,4.04E-21,#N/A
ENSCAFG00845030275,SLAMF7,SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394],3.014306179,7.239196186,95.05306083,1.85E-22,4.05E-21,609992
ENSCAFG00845005464,COMMD10,COMM domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30201],1.954473495,4.967568537,94.90269059,2.00E-22,4.35E-21,474635
ENSCAFG00845016640,#N/A,#N/A,2.120030615,5.847945954,94.69043293,2.23E-22,4.82E-21,#N/A
ENSCAFG00845030719,ATP6V1E1,,1.967335758,8.077824412,94.59234345,2.34E-22,5.04E-21,477740
ENSCAFG00845021078,HIGD1A,,2.409435935,6.55003746,94.59099743,2.34E-22,5.04E-21,477037
ENSCAFG00845007294,KLHDC3,kelch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20704],1.644291543,6.766194186,94.54308261,2.40E-22,5.15E-21,474907
ENSCAFG00845020361,MED19,mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600],2.009326354,5.514375157,94.42220835,2.55E-22,5.47E-21,612925
ENSCAFG00845025295,PICK1,protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394],2.494190782,4.753041826,94.29599053,2.72E-22,5.82E-21,610191
ENSCAFG00845007384,LAPTM5,lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612],1.523536388,11.38461901,94.13383614,2.95E-22,6.29E-21,487324
ENSCAFG00845030609,,,3.077643787,3.629557049,93.96992959,3.20E-22,6.82E-21,119866572
ENSCAFG00845023747,#N/A,#N/A,1.936326081,5.505732548,93.93472035,3.26E-22,6.94E-21,#N/A
ENSCAFG00845010381,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085],1.523090049,7.204601391,93.79927242,3.49E-22,7.42E-21,474598
ENSCAFG00845029016,,,1.951378087,7.354630164,93.74637679,3.59E-22,7.60E-21,475935
ENSCAFG00845020463,DENR,density regulated re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:2769],1.728903002,5.089872938,93.64274691,3.78E-22,8.00E-21,610709
ENSCAFG00845023709,IER5L,immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679],3.147259939,6.928000114,93.39603204,4.28E-22,9.02E-21,491302
ENSCAFG00845001268,TCF25,transcription factor 25 [Source:HGNC Symbol;Acc:HGNC:29181],1.439702162,7.755636066,93.03889893,5.13E-22,1.08E-20,608053
ENSCAFG00845005328,POLR2F,MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804],1.582257366,6.8469365,93.03164845,5.15E-22,1.08E-20,481260
ENSCAFG00845003301,BUD23,BUD23 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:16405],1.40581284,7.242539487,93.00634446,5.21E-22,1.09E-20,479717
ENSCAFG00845010255,RPL35,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344],1.616349652,8.994741357,92.84462973,5.66E-22,1.18E-20,480729
ENSCAFG00845028956,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9378],1.942440844,6.92306574,92.69591978,6.10E-22,1.27E-20,486295
ENSCAFG00845001758,CD79A,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402],1.862811716,10.51483869,92.48077635,6.80E-22,1.41E-20,476450
ENSCAFG00845012696,MRPL27,mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483],1.997829118,5.640375374,92.46232045,6.86E-22,1.42E-20,491078
ENSCAFG00845001251,TTC1,tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391],1.781322535,5.132993079,92.4078798,7.05E-22,1.46E-20,489152
ENSCAFG00845005385,MAP2K6,mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846],2.508737225,4.097153483,92.37902167,7.16E-22,1.47E-20,480454
ENSCAFG00845003007,TMEM160,transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042],2.699644805,5.243222566,92.30211137,7.44E-22,1.53E-20,476426
ENSCAFG00845027205,HNRNPF,heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039],1.285013175,9.489944819,92.13927065,8.08E-22,1.66E-20,477757
ENSCAFG00845026332,MAP2K3,mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843],1.630297453,7.799174449,91.91837869,9.03E-22,1.84E-20,489547
ENSCAFG00845030788,OTUB1,"OTU deubiquitinase, ubiquitin aldehyde binding 1 [Source:NCBI gene (formerly Entrezgene);Acc:611228]",1.604702235,6.376049482,91.85941754,9.31E-22,1.90E-20,611228
ENSCAFG00845030127,ESS2,ess-2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:16817],1.727655234,5.312885622,91.85545684,9.32E-22,1.90E-20,486425
ENSCAFG00845009382,CSNK1A1,casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451],1.330517573,7.938117192,91.69274876,1.01E-21,2.06E-20,479331
ENSCAFG00845021462,#N/A,#N/A,1.564102981,6.838523891,91.30536016,1.23E-21,2.49E-20,#N/A
ENSCAFG00845002150,SLX1A,,1.68753059,5.814908803,91.25622104,1.26E-21,2.55E-20,607780
ENSCAFG00845010699,LST1,,2.589166705,8.443741551,91.1994249,1.30E-21,2.62E-20,607208
ENSCAFG00845001230,PFDN1,prefoldin subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:606872],2.10306935,4.918868192,91.00713536,1.43E-21,2.88E-20,606872
ENSCAFG00845027404,CLEC1B,,2.700640397,6.059163618,90.99099741,1.44E-21,2.90E-20,611394
ENSCAFG00845030086,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712],1.87293496,6.943688835,90.94282594,1.48E-21,2.96E-20,475322
ENSCAFG00845024239,COMMD2,COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993],2.067988968,5.069055681,90.85278631,1.55E-21,3.10E-20,485713
ENSCAFG00845008822,RPL23A,,2.56966247,9.531756583,90.72574459,1.65E-21,3.29E-20,106558887
ENSCAFG00845024576,SAP30BP,SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785],1.509230003,5.809201449,90.70168295,1.67E-21,3.33E-20,608519
ENSCAFG00845006009,RTN3,reticulon 3 [Source:NCBI gene (formerly Entrezgene);Acc:476043],1.503368879,8.769323408,90.55155953,1.80E-21,3.59E-20,476043
ENSCAFG00845011383,TMEM258,,2.104883641,6.577140629,90.27920966,2.07E-21,4.11E-20,476064
ENSCAFG00845028748,PPP1CC,protein phosphatase 1 catalytic subunit gamma [Source:NCBI gene (formerly Entrezgene);Acc:403557],1.431200775,8.412454602,90.18659877,2.17E-21,4.29E-20,403557
ENSCAFG00845023005,PNP,purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892],1.644097849,10.07910985,90.18641091,2.17E-21,4.29E-20,475393
ENSCAFG00845014167,UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]",1.714992466,6.493551504,90.08200263,2.28E-21,4.52E-20,611791
ENSCAFG00845007508,#N/A,#N/A,3.504016889,3.526601369,89.66236522,2.82E-21,5.57E-20,#N/A
ENSCAFG00845003480,RPS17,ribosomal protein S17 [Source:NCBI gene (formerly Entrezgene);Acc:403681],1.884513165,9.671240578,89.44819243,3.15E-21,6.19E-20,403681
ENSCAFG00845009210,STARD10,StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666],2.147277104,6.472311466,89.35830449,3.29E-21,6.46E-20,100686182
ENSCAFG00845004232,SDHB,succinate dehydrogenase complex iron sulfur subunit B [Source:NCBI gene (formerly Entrezgene);Acc:478217],1.646022958,5.941404889,89.22324427,3.53E-21,6.89E-20,478217
ENSCAFG00845017346,C11orf68,chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801],1.61971974,6.095740301,89.17514093,3.61E-21,7.04E-20,483723
ENSCAFG00845019326,WBP1,WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737],1.795753878,5.875179131,88.90428264,4.14E-21,8.05E-20,475787
ENSCAFG00845000717,BTF3,basic transcription factor 3 [Source:NCBI gene (formerly Entrezgene);Acc:608628],1.423387071,8.689792538,88.86863402,4.22E-21,8.17E-20,608628
ENSCAFG00845009952,#N/A,#N/A,1.867003237,5.664675113,88.86281018,4.23E-21,8.18E-20,#N/A
ENSCAFG00845009558,GLMP,glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436],1.45775372,7.008686483,88.84477273,4.27E-21,8.25E-20,612143
ENSCAFG00845027289,MCM8,minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147],2.084857582,5.581011544,88.71322617,4.56E-21,8.80E-20,607530
ENSCAFG00845024996,NDUFS6,,2.306184323,5.892957614,88.68897188,4.62E-21,8.90E-20,478629
ENSCAFG00845012594,ZDHHC4,zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471],2.162514857,4.238573485,88.63225985,4.75E-21,9.14E-20,479757
ENSCAFG00845030354,YAF2,YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363],1.833853094,5.646142316,88.61522865,4.80E-21,9.21E-20,609790
ENSCAFG00845010882,#N/A,#N/A,1.685364845,7.374002149,88.56635276,4.92E-21,9.43E-20,#N/A
ENSCAFG00845004671,PSME2,proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569],1.811491105,7.306257217,88.55215191,4.95E-21,9.48E-20,480258
ENSCAFG00845007577,EXOSC4,exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189],2.04149207,5.942369985,88.51185753,5.05E-21,9.66E-20,482086
ENSCAFG00845024661,TMEM106C,transmembrane protein 106C [Source:HGNC Symbol;Acc:HGNC:28775],1.435699136,6.689480034,88.50846821,5.06E-21,9.66E-20,477630
ENSCAFG00845026345,FAU,FAU ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597],1.692234153,10.12709464,88.15397124,6.06E-21,1.15E-19,483748
ENSCAFG00845005390,#N/A,#N/A,2.9497635,3.581093503,88.13919089,6.10E-21,1.16E-19,#N/A
ENSCAFG00845008221,POLR2G,RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194],1.648955096,6.136082554,87.80879563,7.21E-21,1.37E-19,476052
ENSCAFG00845010653,MRPS14,,1.842873653,5.272192028,87.7129301,7.57E-21,1.43E-19,480061
ENSCAFG00845001823,FKBP3,,2.061221098,5.26542976,87.71190967,7.57E-21,1.43E-19,480306
ENSCAFG00845011444,ENY2,,2.135109004,4.817191749,87.54857909,8.22E-21,1.55E-19,475074
ENSCAFG00845001194,GTF2H5,general transcription factor IIH subunit 5 [Source:HGNC Symbol;Acc:HGNC:21157],2.451524831,5.163441902,87.52314158,8.33E-21,1.57E-19,612182
ENSCAFG00845022609,GNAI2,G protein subunit alpha i2 [Source:NCBI gene (formerly Entrezgene);Acc:442957],1.467149447,10.68394148,87.4462026,8.66E-21,1.63E-19,442957
ENSCAFG00845017867,VBP1,VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662],1.642789503,5.969156965,87.36012812,9.05E-21,1.70E-19,481089
ENSCAFG00845027661,GSPT2,,2.547761159,5.156825861,87.25876085,9.52E-21,1.78E-19,119868439
ENSCAFG00845021246,NXT2,,2.112961746,4.66578055,87.23057902,9.66E-21,1.81E-19,612945
ENSCAFG00845010714,MRPL14,mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279],2.212820712,5.63193775,87.22093906,9.71E-21,1.81E-19,474918
ENSCAFG00845024724,RPL37A,,1.622540712,9.265872435,87.20229835,9.80E-21,1.83E-19,478904
ENSCAFG00845016262,ACTL6A,actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124],1.92844449,5.162556253,87.16090833,1.00E-20,1.86E-19,478637
ENSCAFG00845028560,RAB2A,"RAB2A, member RAS onco family [Source:NCBI gene (formerly Entrezgene);Acc:404009]",1.400009672,6.854995729,87.04683841,1.06E-20,1.97E-19,404009
ENSCAFG00845002384,TMEM147,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414],1.822442405,7.041004225,86.68670098,1.27E-20,2.35E-19,476482
ENSCAFG00845010556,UBA3,ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470],1.667394206,5.746208249,86.34797702,1.51E-20,2.77E-19,476560
ENSCAFG00845028556,#N/A,#N/A,2.183103341,4.994643076,86.23699421,1.60E-20,2.93E-19,#N/A
ENSCAFG00845030944,TAGLN2,transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554],1.41472083,11.48789725,86.15651821,1.66E-20,3.05E-19,610210
ENSCAFG00845026180,TMEM11,transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823],1.910966684,5.38344278,85.978693,1.82E-20,3.33E-19,479532
ENSCAFG00845021403,RNF113A,,1.921998047,5.580472995,85.97311378,1.82E-20,3.33E-19,100855580
ENSCAFG00845023432,RND1,Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314],2.955118152,3.21157615,85.58605639,2.22E-20,4.04E-19,477623
ENSCAFG00845009243,TAF15,TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547],1.408570983,7.686035226,85.4849865,2.33E-20,4.24E-19,491135
ENSCAFG00845027709,TSHB,thyroid stimulating hormone subunit beta [Source:NCBI gene (formerly Entrezgene);Acc:403973],4.065847038,4.222430429,85.32154391,2.54E-20,4.59E-19,403973
ENSCAFG00845018647,UBALD2,UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438],1.919314742,8.629940543,85.2184778,2.67E-20,4.81E-19,609407
ENSCAFG00845019941,PIN4,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]",2.649127565,4.229462259,85.12082844,2.81E-20,5.05E-19,607878
ENSCAFG00845029387,FCER1G,Fc epsilon receptor Ig [Source:NCBI gene (formerly Entrezgene);Acc:403798],1.8591371,8.614271652,84.99618003,2.99E-20,5.36E-19,403798
ENSCAFG00845026044,CSTF3,cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485],1.516884246,5.744172555,84.87697316,3.18E-20,5.68E-19,475948
ENSCAFG00845019224,SPSB3,splA/ryanodine receptor domain and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:30629],1.605288948,5.654187872,84.87384211,3.18E-20,5.68E-19,490071
ENSCAFG00845013751,YIF1A,"Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]",2.062132087,5.340612156,84.86403251,3.20E-20,5.70E-19,476014
ENSCAFG00845003422,TRIM9,tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288],3.133991649,5.404879188,84.80372932,3.30E-20,5.87E-19,490687
ENSCAFG00845021479,CD79B,CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699],2.79958257,8.282917977,84.76178958,3.37E-20,5.98E-19,609449
ENSCAFG00845030973,SLC35A2,solute carrier family 35 member A2 [Source:NCBI gene (formerly Entrezgene);Acc:403595],1.451069137,6.578015994,84.67981039,3.51E-20,6.23E-19,480908
ENSCAFG00845014858,RNF5,ring finger protein 5 [Source:HGNC Symbol;Acc:HGNC:10068],1.516729046,6.868668074,84.5736422,3.70E-20,6.56E-19,474858
ENSCAFG00845013552,RPL19,ribosomal protein L19 [Source:NCBI gene (formerly Entrezgene);Acc:403682],1.740347315,10.68666686,84.28263885,4.29E-20,7.56E-19,403682
ENSCAFG00845027993,ATP6V0B,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861],1.772355253,9.008992452,84.16578448,4.55E-20,7.99E-19,482528
ENSCAFG00845024931,AURKAIP1,aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114],1.936437048,6.079401315,84.11539686,4.67E-20,8.18E-19,607067
ENSCAFG00845024508,RIDA,reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897],2.248837889,5.175796407,83.980499,5.00E-20,8.74E-19,475043
ENSCAFG00845004822,TLNRD1,talin rod domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13519],2.013668954,5.519022978,83.90887968,5.18E-20,9.06E-19,488764
ENSCAFG00845020070,DNAJC19,DnaJ heat shock protein family (Hsp40) member C19 [Source:HGNC Symbol;Acc:HGNC:30528],2.129760441,6.060135637,83.89384457,5.22E-20,9.11E-19,100856039
ENSCAFG00845003004,MYL12B,myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827],1.483303115,7.975889104,83.8880953,5.24E-20,9.13E-19,480193
ENSCAFG00845000143,,,1.417309934,8.476230874,83.8204817,5.42E-20,9.43E-19,484382
ENSCAFG00845030125,,,1.906317847,7.170052561,83.79696419,5.48E-20,9.53E-19,611035
ENSCAFG00845002469,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011],1.195440186,9.20863303,83.78686107,5.51E-20,9.57E-19,476452
ENSCAFG00845020260,SNRPE,,1.558157563,6.521007007,83.75611496,5.60E-20,9.69E-19,100855941
ENSCAFG00845001731,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319],1.207253107,7.335520444,83.54672351,6.22E-20,1.07E-18,489947
ENSCAFG00845028788,ELOC,,1.628160382,5.465272924,83.43158434,6.60E-20,1.14E-18,477914
ENSCAFG00845010671,CIAO2B,cytosolic iron-sulfur assembly component 2B [Source:HGNC Symbol;Acc:HGNC:24261],1.647711773,5.661948573,83.30901119,7.02E-20,1.20E-18,611301
ENSCAFG00845019488,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:NCBI gene (formerly Entrezgene);Acc:477148],1.419206043,6.086314372,83.23856333,7.27E-20,1.25E-18,477148
ENSCAFG00845012221,KAT8,lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933],1.600659671,7.119525532,83.23632397,7.28E-20,1.25E-18,479777
ENSCAFG00845017561,CSRP1,,1.879322953,8.858096433,83.23262172,7.29E-20,1.25E-18,607054
ENSCAFG00845028415,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",1.855835807,4.997313072,83.11848164,7.73E-20,1.32E-18,478656
ENSCAFG00845009613,TUT1,"terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]",1.481407661,10.36069572,83.10682856,7.77E-20,1.33E-18,476058
ENSCAFG00845003589,BUD31,,1.528575095,6.266182823,83.06845864,7.93E-20,1.35E-18,479743
ENSCAFG00845010188,INCENP,inner centromere protein [Source:HGNC Symbol;Acc:HGNC:6058],1.891548231,7.369544899,83.01633432,8.14E-20,1.38E-18,483790
ENSCAFG00845013739,KRT10,keratin 10 [Source:HGNC Symbol;Acc:HGNC:6413],1.964470348,5.442506209,82.87824808,8.73E-20,1.48E-18,491006
ENSCAFG00845002564,,,1.340307128,7.884917472,82.79300439,9.11E-20,1.54E-18,479795
ENSCAFG00845001426,FCMR,Fc mu receptor [Source:HGNC Symbol;Acc:HGNC:14315],2.263796081,9.632631821,82.64175031,9.84E-20,1.66E-18,490266
ENSCAFG00845024101,MED10,mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760],2.688656237,7.139699897,82.59671015,1.01E-19,1.69E-18,607911
ENSCAFG00845018078,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703],1.768377243,6.483444997,82.45465488,1.08E-19,1.82E-18,477798
ENSCAFG00845022699,DNAL4,dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955],2.130353325,3.576831797,82.35139579,1.14E-19,1.91E-18,474505
ENSCAFG00845024826,GALT,galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:HGNC:4135],2.353579198,4.505697982,82.11753604,1.28E-19,2.15E-18,474751
ENSCAFG00845014925,RPL5,,1.660682777,9.906696057,82.1148291,1.28E-19,2.15E-18,479949
ENSCAFG00845000680,PDCD5,,1.940782384,5.494703247,81.89379868,1.44E-19,2.40E-18,476499
ENSCAFG00845008341,,,2.37122401,3.557322262,81.80060667,1.51E-19,2.51E-18,119873569
ENSCAFG00845024017,PARL,presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253],1.389866232,5.540482798,81.73164635,1.56E-19,2.59E-18,488100
ENSCAFG00845007115,TMEM199,transmembrane protein 199 [Source:HGNC Symbol;Acc:HGNC:18085],1.959569512,4.845564399,81.7000591,1.58E-19,2.63E-18,491163
